#,video_id,video_duration_sec,video_transcription_text,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,deep_engagement_rate,share_to_like_ratio,is_highly_shareable,complexity_score,claim_status_opinion,verified_status_verified,author_ban_status_banned,author_ban_status_under review,llm_sentiment_score
6975,9597907118,16,a colleague read  on social media a claim that bathwater stays warmer for a longer duration with bubbles,398512.0,201288.0,61557.0,3170.0,720.0,0.9959775364355402,0.30581554787170623,1,0.8888888888888888,False,False,False,True,0.0
6095,4287449526,24,a colleague learned  from the media that 90% of goods are shipped by ocean freight,664586.0,172177.0,28790.0,3297.0,249.0,0.40466696559963644,0.16721164847801973,0,1.0,False,False,False,False,0.0
9487,6565562449,30,a colleague discovered on tv a claim that the scottish were the first people to fry chicken,288617.0,11285.0,3559.0,182.0,96.0,0.07865094571698826,0.31537439078422685,1,0.8823529411764706,False,False,False,False,0.0
2154,5306897424,47,a friend learned  from the news a claim that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,166843.0,22965.0,6006.0,417.0,90.0,0.2542150404871646,0.26152841280209016,0,0.896551724137931,False,False,False,False,1.0
5519,2986550730,31,i read  on social media a claim that sloths can hold their breaths longer than dolphins,800336.0,176505.0,45607.0,1294.0,621.0,0.39789538393874574,0.2583892807569191,0,1.0,False,False,False,False,0.0
17147,7324998916,11,"i can say that one type of parrot, kea parrots, laugh together when they're in a good mood",2227.0,72.0,12.0,1.0,0.0,0.049842837898518184,0.16666666666666666,0,1.0,True,False,False,False,1.0
13224,7748054730,48,our reasoning is that jobs in the field of agriculture are the most prevalent types of jobs in the world,3527.0,1372.0,337.0,33.0,9.0,0.7088176920895946,0.2456268221574344,0,0.75,True,False,False,False,1.0
5068,2311477356,47,i learned  from the media that it snows in the sahara desert,687448.0,46526.0,10492.0,930.0,31.0,0.11761471413110519,0.2255083179297597,0,0.9166666666666666,False,False,False,False,0.0
11635,5723077558,13,my understanding is that baby spiders are called spiderlings,4753.0,1035.0,179.0,25.0,2.0,0.3473595623816537,0.17294685990338166,0,1.0,True,False,False,False,0.0
17588,3379188575,15,i am willing to bet that there are more microorganisms in one teaspoon of soil than people on the planet,931.0,184.0,19.0,0.0,0.0,0.2588614393125671,0.10326086956521739,0,1.0,True,False,False,True,2.0
688,1984756811,27,the news mentioned someone revealed that apple seeds contain cyanide,535862.0,263394.0,1742.0,191.0,59.0,0.5025752899067297,0.006613666218668611,0,1.0,False,False,False,False,0.0
5209,1668703715,5,i read  online a claim that making emotional facial expressions can prompt humans to have those emotions,100607.0,64831.0,25717.0,1118.0,176.0,1.4480900931346725,0.39667751538615786,1,1.0,False,False,True,False,1.0
15801,5811673097,18,my colleagues' point of view is that elvis presley has sold more records than the music band the beatles,7652.0,939.0,303.0,20.0,5.0,0.25065342394145324,0.3226837060702875,1,0.9473684210526315,True,False,False,False,0.0
777,1468100670,11,the news told me someone revealed that there are more than 24 time zones around the world,965242.0,275119.0,37090.0,3741.0,687.0,0.41335333522577755,0.13481438940967364,0,0.9411764705882353,False,False,False,False,0.0
8418,7246406524,17,"a colleague located an article claiming that the canary islands are named after types of dogs, not birds",207772.0,124457.0,13280.0,1424.0,132.0,0.8125878366671159,0.10670352009127651,0,1.0,False,False,False,False,1.0
6328,3910691102,47,a colleague learned  in a discussion board a claim that the people who are currently alive are only 7% of the total number of people who have ever lived,920703.0,490177.0,24603.0,4634.0,1074.0,0.6299925165878681,0.050192073475499664,0,0.7586206896551724,False,False,False,False,1.0
6325,8404196745,56,a colleague learned  in a discussion board a claim that j is the only letter that doesn’t appear on the periodic table of elements,514122.0,228067.0,11012.0,757.0,490.0,0.5141853490027659,0.04828405687802269,0,0.84,False,False,False,True,1.0
10346,3619788964,21,my family feels that the population of the united states increases by one person every 12 seconds,5384.0,462.0,175.0,5.0,2.0,0.18684992570579495,0.3787878787878788,1,0.9411764705882353,True,False,False,False,0.0
13751,7010464965,57,my friends' thinking is that dubai is an island created by humans,3160.0,1040.0,93.0,11.0,2.0,0.4291139240506329,0.08942307692307692,0,0.9166666666666666,True,False,False,False,0.0
4921,3130904095,51,i learned  on a website a claim that the rubik's cube is the best-selling product of all time,966715.0,20508.0,1451.0,363.0,145.0,0.027143470412686263,0.07075287692607762,0,0.9,False,False,True,False,1.0
17861,4774433468,26,my friends are willing to bet that there are more microorganisms in one teaspoon of soil than people on the planet,7234.0,3137.0,1036.0,16.0,1.0,0.8701962952723251,0.3302518329614281,1,0.9523809523809523,True,False,False,False,0.0
9183,3688184299,46,i discovered on tv a claim that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,632847.0,375300.0,100834.0,3074.0,1801.0,1.0913001088730767,0.26867572608579804,0,0.9166666666666666,False,False,False,False,1.0
2783,5607841718,30,a friend read  on a website that canned pumpkins do not contain actual pumpkins,484667.0,225137.0,82117.0,3356.0,1774.0,1.0009016499988652,0.36474235687603546,1,0.8571428571428571,False,False,False,True,0.0
15787,7875902775,23,my colleagues' point of view is that yellowstone national park is home to a supervolcano,5294.0,1341.0,263.0,7.0,2.0,0.4070646014355875,0.19612229679343773,0,0.9333333333333333,True,False,False,False,1.0
3137,1368884085,45,someone learned  on an internet forum that neptune was the first planet that was discovered before being seen through a telescope,504575.0,215177.0,30473.0,5227.0,224.0,0.6395976812168657,0.14161829563568598,0,0.9047619047619048,False,False,False,True,1.0
17568,8844765453,28,i am willing to wager that apple seeds contain cyanide,4594.0,241.0,29.0,1.0,0.0,0.07205050065302569,0.12033195020746888,0,1.0,True,False,False,False,0.0
5463,5427222664,32,i read  on social media that butterflies taste with their feet,828181.0,69853.0,12168.0,758.0,190.0,0.13162702356127465,0.17419437962578557,0,1.0,False,False,False,False,1.0
13758,4751319431,60,my friends' thinking is that elvis presley has sold more records than the music band the beatles,311.0,27.0,1.0,0.0,0.0,0.09646302250803858,0.037037037037037035,0,0.9411764705882353,True,False,False,False,0.0
17811,1628995336,6,my friends are willing to wager that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,4837.0,620.0,74.0,11.0,4.0,0.18255116807938804,0.11935483870967742,0,0.84,True,False,False,False,1.0
3184,2944041773,10,someone learned  on an internet forum a claim that 170-year-old champagne was found under the baltic sea,901342.0,144070.0,42614.0,465.0,14.0,0.3032533710844496,0.29578677031998335,0,1.0,False,False,False,False,0.0
17711,8415958348,37,"my friends are willing to say that through the seasons, a reindeer’s eyes will change color",395.0,5.0,2.0,0.0,0.0,0.027848101265822784,0.4,1,1.0,True,False,False,False,1.0
7523,5444862781,37,a friend encountered a study claiming that pluto could theoretically sustain life,34237.0,20463.0,1641.0,171.0,63.0,0.7601425358530245,0.08019352001172848,0,0.9166666666666666,False,False,True,False,1.0
16530,4260277938,53,my colleagues' sentiment is that windshield wipers were invented in 1905,6166.0,1569.0,175.0,9.0,3.0,0.3449562114823224,0.11153601019757807,0,1.0,True,False,False,False,0.0
6382,3970893410,22,a colleague learned  on a website that an espresso maker has been sent to space,706660.0,448506.0,62717.0,6521.0,2070.0,0.9344805139671128,0.1398353645213219,0,0.9333333333333333,False,False,False,False,0.0
3200,2178628074,56,someone learned  from the media that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,127315.0,53737.0,1643.0,329.0,108.0,0.4702430978282213,0.03057483670469137,0,0.9615384615384616,False,False,False,False,1.0
16669,4735017622,60,my colleagues' position is that people don’t sneeze in their sleep,5242.0,199.0,10.0,3.0,1.0,0.045784051888592144,0.05025125628140704,0,1.0,True,False,False,False,0.0
1290,4051801599,17,a colleague told them the media discovered snakes can predict earthquakes,996073.0,194281.0,8701.0,3738.0,682.0,0.23388044852134332,0.04478564553404605,0,1.0,False,False,False,False,0.0
12774,4096229938,21,our impression is that microbes from the sahara desert help feed the amazon rainforest,5622.0,174.0,67.0,1.0,0.0,0.0672358591248666,0.3850574712643678,1,0.9285714285714286,True,False,False,False,1.0
15915,8833960033,53,"my colleagues' view is that shanghai, china has the world's longest subway system",3249.0,376.0,83.0,6.0,0.0,0.19790704832256079,0.22074468085106383,0,1.0,True,False,False,False,1.0
18644,2633974973,55,my friends are convinced  that a single day on venus takes 243 earth days,9224.0,1329.0,200.0,14.0,5.0,0.21476582827406765,0.1504890895410083,0,1.0,True,False,False,False,1.0
10336,4442520660,35,my family feels that captive ravens can speak better than parrots,5109.0,765.0,109.0,9.0,1.0,0.2194167155999217,0.14248366013071895,0,1.0,True,False,False,False,1.0
18671,9231275699,58,"my friends are convinced  that in japan, its considered good luck when a sumo wrestler makes your baby cry",7029.0,2423.0,300.0,23.0,7.0,0.48456394935268177,0.12381345439537764,0,1.0,True,False,False,True,0.0
18563,3250600845,30,i am convinced  that humans can’t taste food without saliva,5700.0,1685.0,555.0,15.0,3.0,0.5966666666666667,0.3293768545994065,1,1.0,True,False,False,False,1.0
18206,5737561230,24,"my family is willing to bet that in japan, its considered good luck when a sumo wrestler makes your baby cry",9315.0,516.0,105.0,12.0,4.0,0.0939345142243693,0.20348837209302326,0,1.0,True,False,False,False,1.0
7543,7211626112,60,a friend encountered a study claiming that the elasticity of rubber bands will last much longer when they are refrigerated,611798.0,284269.0,2979.0,488.0,266.0,0.4825154707926472,0.010479510604392318,0,0.95,False,False,False,True,1.0
12319,4059460789,21,my hypothesis is that redwoods are the tallest trees,6521.0,1936.0,661.0,29.0,1.0,0.6146296580279098,0.34142561983471076,1,1.0,True,False,False,False,1.0
11906,4455572137,25,my sentiment is that the microwave oven was an accidental invention,5925.0,522.0,103.0,9.0,3.0,0.1458227848101266,0.19731800766283525,0,1.0,True,False,False,False,1.0
12159,6166554143,39,my belief is that there are currently over 300 cruise ships operating around the world,9342.0,1400.0,143.0,14.0,5.0,0.20134874759152216,0.10214285714285715,0,1.0,True,False,False,False,0.0
1880,5532778375,12,a friend learned  on social media a claim that the first gloves used in american sport baseball were fingerless,884085.0,563945.0,2588.0,7784.0,1677.0,0.6768749611179921,0.004589100000886612,0,0.9473684210526315,False,False,False,False,1.0
17651,3911207292,36,i am willing to bet that x-rays can’t distinguish real diamonds from fake ones,967.0,131.0,19.0,1.0,0.0,0.19751809720785937,0.1450381679389313,0,1.0,True,False,False,False,0.0
12454,1778504314,33,our view is that the pupil of a goat is rectangular,8682.0,2808.0,260.0,60.0,4.0,0.4349228288412808,0.09259259259259259,0,0.9090909090909091,True,False,False,False,1.0
14910,6153936945,54,my family's opinion is that ravens are always aware when someone is watching them,6058.0,1150.0,364.0,20.0,1.0,0.3803235391218224,0.3165217391304348,1,0.9333333333333333,True,False,False,False,1.0
5458,2121376431,15,i read  on social media that no two tongue prints are alike,932517.0,156100.0,44926.0,1662.0,520.0,0.3183899060285228,0.28780269058295965,0,1.0,False,False,False,True,1.0
15905,7175524423,15,my colleagues' view is that the world generates 2.5 quintillion bytes of data every day,9927.0,2080.0,796.0,11.0,3.0,0.4540143044222827,0.38269230769230766,1,1.0,True,False,False,False,1.0
17934,7232303643,56,my friends are willing to bet that mice typically only live for 6 months in the wild,7329.0,864.0,88.0,4.0,0.0,0.15554645927138763,0.10185185185185185,0,1.0,True,True,False,False,0.0
11350,7164812705,14,my view is that mice typically only live for 6 months in the wild,4872.0,801.0,182.0,12.0,2.0,0.284688013136289,0.2272159800249688,0,1.0,True,False,False,False,0.0
12058,4723099855,14,"my reasoning is that the oldest surviving song is around 3,500 years old",5475.0,2142.0,136.0,26.0,5.0,0.48182648401826483,0.06349206349206349,0,0.9285714285714286,True,True,False,False,1.0
2149,2940296455,14,a friend learned  from the news a claim that an average user spends 40% of their day on the internet,589379.0,351176.0,119635.0,1400.0,867.0,1.214863441011641,0.34066963573820536,1,0.9,False,True,False,False,1.0
4132,1648941553,53,someone read  in a discussion board a claim that around 50% of the mined gold on earth comes from one source,961576.0,197280.0,72575.0,1864.0,956.0,0.43939220612827273,0.36787814274128144,1,0.9523809523809523,False,False,False,True,0.0
1037,5651804045,40,i mentioned an expert revealed that armadillos have bulletproof shells,141512.0,44299.0,17025.0,742.0,493.0,0.6966617671999548,0.38432018781462335,1,1.0,False,False,True,False,1.0
8829,6784336746,14,someone discovered on the news that a banana is technically a berry,275175.0,26970.0,7778.0,315.0,152.0,0.1873462342145907,0.2883945124212087,0,0.9166666666666666,False,False,False,True,1.0
18656,9439378970,7,"my friends are convinced  that through the seasons, a reindeer’s eyes will change color",8731.0,454.0,39.0,1.0,0.0,0.06574275569808727,0.08590308370044053,0,1.0,True,False,False,False,1.0
16728,9843649288,44,my colleagues' reasoning is that the longest recorded cricket match lasted 14 days,3991.0,1298.0,361.0,27.0,11.0,0.6224004009020295,0.2781201848998459,0,1.0,True,False,False,False,1.0
4135,6331931428,26,someone read  on a website that we will all fly with individual jetpacks by 2032,791607.0,488350.0,24685.0,3832.0,2307.0,0.7308108695350092,0.050547762874987204,0,1.0,False,False,False,False,0.0
